Home Ownership;Annual Income;Years in current job;Tax Liens;Number of Open Accounts;Years of Credit History;Maximum Open Credit;Number of Credit Problems;Months since last delinquent;Bankruptcies;Purpose;Term;Current Loan Amount;Current Credit Balance;Monthly Debt;Credit Score;Credit Default
Own Home;-0.8466179011954644;10+ years;-0.11095342154390785;17.0;18.2;1042624.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;197428.0;264727.0;-0.2822792834848084;4.440234546099672;1
Home Mortgage;1.3702693893614712;10+ years;-0.11095342154390785;6.0;25.7;1217832.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;765842.0;662625.0;-0.3208505710354993;-0.2217135851187545;0
Rent;0.10561090589791126;10+ years;-0.11095342154390785;13.0;18.9;381590.0;-0.3409788778582933;-2.055874884684324;0.0;debt consolidation;Short Term;260326.0;268261.0;-0.1610312795754627;-0.2474394733894602;0
Home Mortgage;0.16190499369200861;;-0.11095342154390785;8.0;33.7;2952158.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;178816.0;1443069.0;-0.07885766696746907;-0.21823711373082127;0
Home Mortgage;-0.6094395098916983;10+ years;-0.11095342154390785;7.0;22.5;367004.0;-0.3409788778582933;0.3245965506973381;0.0;debt consolidation;Long Term;450296.0;59280.0;0.022182336290319037;-0.22588535078427432;1
Own Home;0.3882112440435695;5 years;-0.11095342154390785;6.0;21.5;509234.0;-0.3409788778582933;-1.5797805976079917;0.0;medical bills;Long Term;551386.0;285418.0;-0.6441785814604213;-0.2794230101584457;0
Own Home;-0.1460804125891681;10+ years;-0.11095342154390785;17.0;23.8;1299408.0;-0.3409788778582933;-1.5117671280256586;0.0;debt consolidation;Short Term;495000.0;571216.0;-0.22006211965304182;-0.23631476494807396;0
Home Mortgage;1.520922612717664;10+ years;-0.11095342154390785;7.0;19.7;108086.0;3.6705373322392743;-1.9198479455196578;2.0;debt consolidation;Short Term;198506.0;54701.0;-1.239853422243265;-0.24118182489118042;0
Rent;-0.20734605675401982;3 years;-0.11095342154390785;16.0;16.8;566852.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;283382.0;380893.0;-0.24781667656451722;-0.23144770500496747;1
Rent;-0.6948096697935409;6 years;-0.11095342154390785;14.0;22.4;403062.0;1.6647792271904904;-1.2397132496963257;1.0;debt consolidation;Short Term;176330.0;155610.0;-0.1892889402375993;-0.24326770772394035;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;8.0;23.0;473594.0;-0.3409788778582933;-1.5797805976079917;0.0;debt consolidation;Short Term;222244.0;273220.0;-0.8669696923782162;-0.23144770500496747;0
Rent;1.0163849676977745;3 years;-0.11095342154390785;5.0;18.3;410080.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;385814.0;343178.0;-0.37510192548179716;-0.2217135851187545;0
Rent;0.31971424515762054;2 years;-0.11095342154390785;19.0;17.7;601062.0;-0.3409788778582933;1.8889063510910018;0.0;debt consolidation;Short Term;524722.0;397613.0;1.5525400951765354;-0.24118182489118042;0
Rent;-0.9558414881287042;1 year;-0.11095342154390785;12.0;10.2;409222.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;223410.0;173888.0;-0.7826998141424677;-0.243963002001527;0
Home Mortgage;-0.894826932669446;7 years;-0.11095342154390785;22.0;9.7;232518.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;180937.0;-0.45777864184045197;-0.2474394733894602;0
Rent;-0.9841894029902277;10+ years;-0.11095342154390785;6.0;18.2;443696.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;336116.0;201571.0;-1.1527326227537695;-0.2251900565066877;0
Rent;1.6166376272899652;1 year;-0.11095342154390785;22.0;20.8;1321056.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;607552.0;676552.0;3.094553090953069;-0.2370100592256606;0
Home Mortgage;0.8729128813215603;10+ years;-0.11095342154390785;11.0;29.4;790636.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;99999999.0;281333.0;-0.40335958614393375;-0.24535359055670028;0
Rent;-0.9369847263386207;;-0.11095342154390785;9.0;45.5;382954.0;-0.3409788778582933;0.3245965506973381;0.0;other;Short Term;142714.0;61180.0;-1.3048376567036681;4.447187488875539;1
Rent;-0.20734605675401982;< 1 year;-0.11095342154390785;13.0;15.8;0.0;3.6705373322392743;0.5286369594443378;0.0;vacation;Short Term;134354.0;0.0;-1.021674095706531;-0.23144770500496747;0
Rent;0.1980617672974949;8 years;-0.11095342154390785;9.0;41.0;571560.0;-0.3409788778582933;-1.035672840949326;0.0;debt consolidation;Short Term;150392.0;345534.0;0.18569105525520435;-0.22588535078427432;1
Home Mortgage;1.7054979201995595;10+ years;-0.11095342154390785;14.0;21.9;2871902.0;-0.3409788778582933;-1.2397132496963257;0.0;debt consolidation;Long Term;757218.0;1904864.0;2.979090780176327;-0.22797123361703425;0
Home Mortgage;-0.7140430646420147;3 years;-0.11095342154390785;8.0;28.2;279510.0;-0.3409788778582933;-0.8996459017846596;0.0;debt consolidation;Short Term;219912.0;141702.0;-0.5044834400268321;-0.22658064506186099;0
Rent;-0.20734605675401982;2 years;-0.11095342154390785;10.0;13.6;558558.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;349316.0;194408.0;0.30526204666234613;-0.23144770500496747;0
Rent;-0.2766465394978685;10+ years;-0.11095342154390785;6.0;17.1;162382.0;-0.3409788778582933;1.616852472761669;0.0;debt consolidation;Short Term;193820.0;112461.0;-0.5609987613511053;4.3567992327892755;1
Rent;-1.0473633213175912;1 year;-0.11095342154390785;7.0;16.9;229130.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;158620.0;115767.0;-0.4263346574241279;-0.243963002001527;0
Own Home;-0.6530034003121974;< 1 year;-0.11095342154390785;6.0;12.7;185900.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;328086.0;111587.0;-0.04892299380312852;-0.22379946795151442;0
Rent;1.4034633162409524;< 1 year;-0.11095342154390785;7.0;22.0;482438.0;-0.3409788778582933;1.0727447161030035;0.0;debt consolidation;Short Term;131626.0;273334.0;0.783042908540252;-0.22240887939634113;0
Home Mortgage;-0.9204881983811176;10+ years;-0.11095342154390785;5.0;20.3;52976.0;-0.3409788778582933;1.5488390031793358;0.0;debt consolidation;Short Term;44132.0;36081.0;-1.1841766071700937;-0.2321429992825541;1
Own Home;-0.3784127918749767;5 years;-0.11095342154390785;14.0;9.4;1908654.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;545160.0;684076.0;0.11223790765867125;-0.24257241344635372;1
Home Mortgage;6.832829723904224;3 years;-0.11095342154390785;9.0;23.4;1130030.0;-0.3409788778582933;1.0047312465206701;0.0;debt consolidation;Short Term;99999999.0;775865.0;3.1847763635716415;-0.21962770228599457;0
Own Home;-0.20734605675401982;10+ years;-0.11095342154390785;9.0;19.8;963028.0;-0.3409788778582933;-1.1036863105316592;0.0;home improvements;Long Term;161546.0;19969.0;-1.325213358605446;-0.23144770500496747;0
Home Mortgage;-0.20734605675401982;5 years;-0.11095342154390785;7.0;19.1;319418.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;160842.0;191995.0;-0.7796811916385006;-0.23144770500496747;1
Home Mortgage;3.341190183918863;10+ years;-0.11095342154390785;4.0;19.8;234190.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;174020.0;198208.0;-0.9648233718818169;-0.22797123361703425;0
Have Mortgage;-0.46895537911204854;;-0.11095342154390785;14.0;25.9;332926.0;-0.3409788778582933;-0.08348426679666114;0.0;take a trip;Short Term;44946.0;150081.0;-0.7152000609287585;-0.2599547703860197;0
Own Home;-0.6088620058688329;6 years;-0.11095342154390785;4.0;14.7;196592.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;150252.0;-1.1684126896493765;-0.2321429992825541;0
Home Mortgage;0.48186733123000264;10+ years;-0.11095342154390785;12.0;16.0;183018.0;1.6647792271904904;2.841094925243667;1.0;other;Long Term;174702.0;37449.0;-0.8354418573367819;-0.24674417911187357;0
Rent;-0.24817308028354804;10+ years;-0.11095342154390785;8.0;14.0;769164.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;285362.0;292942.0;-0.9188732293214286;-0.21893240800840794;0
Rent;3.0417166847573114;4 years;-0.11095342154390785;8.0;20.9;216590.0;-0.3409788778582933;-1.3757401888609921;0.0;debt consolidation;Short Term;221034.0;177897.0;-0.4813406674964175;-0.2251900565066877;0
Home Mortgage;1.0153052862637217;4 years;-0.11095342154390785;16.0;14.8;963248.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;366035.0;0.5562269676171675;-0.2251900565066877;0
Rent;-0.20734605675401982;4 years;-0.11095342154390785;16.0;9.6;76626.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;65340.0;44346.0;-0.16933249146137228;-0.23144770500496747;0
Own Home;0.751210185720316;< 1 year;-0.11095342154390785;14.0;19.5;565598.0;-0.3409788778582933;-0.08348426679666114;0.0;medical bills;Long Term;43846.0;450851.0;1.8253900292851182;-0.29193830715500524;0
Home Mortgage;1.9478989565796736;10+ years;-0.11095342154390785;17.0;26.2;524788.0;-0.3409788778582933;-1.3757401888609921;0.0;debt consolidation;Long Term;388960.0;292790.0;1.3005689667203915;-0.25369712188773996;0
Home Mortgage;1.5303886569185448;10+ years;-0.11095342154390785;14.0;22.8;2205302.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;464486.0;1300835.0;1.952172174451737;-0.2251900565066877;0
Rent;-1.0562267526250473;10+ years;-0.11095342154390785;5.0;16.5;547778.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;286880.0;245062.0;-1.0354255982246032;-0.2203229965635812;0
Own Home;-0.010643164791950807;10+ years;-0.11095342154390785;19.0;29.3;2024726.0;-0.3409788778582933;-0.5595785538729936;0.0;debt consolidation;Short Term;99999999.0;69939.0;-1.0828012014118649;-0.2203229965635812;0
Own Home;-0.8424247198120504;3 years;-0.11095342154390785;17.0;13.0;1713382.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;238920.0;29602.0;-0.42541230054791573;-0.2251900565066877;0
Rent;0.4923879479943768;2 years;-0.11095342154390785;9.0;15.2;237490.0;-0.3409788778582933;-1.9198479455196578;0.0;medical bills;Long Term;293810.0;115482.0;0.4099914774249829;-0.23144770500496747;0
Home Mortgage;0.03505497962609433;2 years;3.5711291518158657;7.0;21.8;156530.0;3.6705373322392743;1.0047312465206701;1.0;debt consolidation;Short Term;134156.0;78261.0;-1.226772724726074;-0.23353358783772737;0
Home Mortgage;-0.20734605675401982;4 years;-0.11095342154390785;15.0;18.7;574090.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;378862.0;146262.0;0.03316676817975492;-0.23144770500496747;1
Own Home;0.15271514706728087;;-0.11095342154390785;17.0;33.6;969914.0;-0.3409788778582933;2.0929467598380014;0.0;debt consolidation;Short Term;194502.0;701100.0;0.6792358346538274;-0.22727593933944762;0
Home Mortgage;-0.02013431786339095;7 years;-0.11095342154390785;11.0;12.0;1061830.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;606760.0;353970.0;0.6521520827432336;-0.23631476494807396;0
Own Home;1.2521070445090974;5 years;-0.11095342154390785;12.0;21.5;178596.0;9.687811647385626;-0.15149773637899436;0.0;vacation;Long Term;156288.0;112138.0;0.7829590579151418;-0.3183594897032976;0
Rent;0.1568330018390168;10+ years;-0.11095342154390785;18.0;14.8;767360.0;1.6647792271904904;2.160960229420335;1.0;debt consolidation;Short Term;222926.0;483778.0;1.5820555152153248;-0.2356194706704873;1
Home Mortgage;-0.6767815007319165;4 years;-0.11095342154390785;6.0;20.5;363660.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;380996.0;218918.0;-0.8964012617918956;4.30812863335821;1
Rent;0.03781695538762453;;3.5711291518158657;14.0;12.0;326634.0;1.6647792271904904;-0.28752467554366073;0.0;other;Short Term;130636.0;157130.0;-0.42876632555232363;-0.23840064778083386;0
Home Mortgage;0.8014279268390468;10+ years;-0.11095342154390785;7.0;15.0;324412.0;-0.3409788778582933;-0.49156508429066037;0.0;debt consolidation;Long Term;782870.0;202844.0;0.016564344407935798;3.7657990968406305;1
Rent;-1.1390106988592752;2 years;-0.11095342154390785;5.0;9.9;254958.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;178860.0;170639.0;-1.1114781151995525;-0.22658064506186099;1
Rent;-0.5944997319088758;10+ years;-0.11095342154390785;7.0;9.8;199122.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;221320.0;126236.0;-1.1588537183868142;-0.2307524107273808;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;7.0;29.1;143616.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Long Term;528880.0;99218.0;-0.36931623234919353;-0.23144770500496747;0
Rent;-0.7138673025480992;3 years;-0.11095342154390785;7.0;10.7;374572.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;401896.0;280155.0;-0.23004034404115534;4.384611003892741;1
Home Mortgage;0.13006694582273323;6 years;-0.11095342154390785;7.0;29.6;314028.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;763004.0;230527.0;0.8817350942949546;-0.28359477582396553;1
Home Mortgage;-0.20734605675401982;< 1 year;-0.11095342154390785;12.0;14.3;218240.0;-0.3409788778582933;-0.08348426679666114;0.0;buy a car;Short Term;176396.0;173394.0;-0.534585814441393;-0.23144770500496747;0
Own Home;-0.20734605675401982;5 years;-0.11095342154390785;5.0;14.0;406868.0;-0.3409788778582933;-1.9198479455196578;0.0;debt consolidation;Short Term;98956.0;107882.0;-1.1429220996158764;-0.23144770500496747;1
Own Home;-0.6583264808707828;10+ years;-0.11095342154390785;13.0;30.3;342342.0;1.6647792271904904;2.6370545164966672;1.0;debt consolidation;Short Term;204908.0;59128.0;-0.3912850961280653;-0.24187711916876709;0
Home Mortgage;-0.1608193196075156;10+ years;-0.11095342154390785;10.0;14.2;387002.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;265452.0;310821.0;0.14636511207852168;-0.24465829627911365;0
Home Mortgage;1.575609732795962;10+ years;-0.11095342154390785;17.0;34.2;1304160.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;755766.0;207233.0;1.0273836301113677;-0.2251900565066877;1
Home Mortgage;0.18957496904842935;8 years;-0.11095342154390785;17.0;15.4;267652.0;1.6647792271904904;-0.7636189626199932;1.0;debt consolidation;Short Term;219252.0;152551.0;-0.016724353760812646;-0.2474394733894602;0
Rent;-0.7487435237550578;4 years;-0.11095342154390785;7.0;10.5;408078.0;-0.3409788778582933;3.181162273155333;0.0;debt consolidation;Short Term;184492.0;104329.0;-0.3534684642033662;-0.22449476222910106;1
Home Mortgage;-0.1255162476010478;10+ years;-0.11095342154390785;21.0;26.4;1228436.0;-0.3409788778582933;3.1131488035729995;0.0;debt consolidation;Short Term;328746.0;332063.0;0.36420903611481503;-0.2203229965635812;0
Home Mortgage;1.421089743373627;< 1 year;-0.11095342154390785;19.0;38.3;644534.0;-0.3409788778582933;2.296987168585001;0.0;vacation;Short Term;76010.0;302822.0;1.701794207872687;-0.2307524107273808;1
Rent;1.812361273300219;4 years;-0.11095342154390785;24.0;22.6;722876.0;-0.3409788778582933;-2.1919018238489905;0.0;debt consolidation;Long Term;535282.0;387695.0;2.628679017840811;-0.25091594477739343;0
Rent;-0.20734605675401982;< 1 year;-0.11095342154390785;14.0;19.9;538868.0;-0.3409788778582933;0.39261002027967135;0.0;business loan;Long Term;251482.0;297388.0;0.40462503741793027;-0.23144770500496747;1
Own Home;-0.9165712145738566;4 years;-0.11095342154390785;16.0;21.0;686928.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;212784.0;231382.0;-0.7746501541318886;-0.22658064506186099;1
Home Mortgage;0.18899746502556394;< 1 year;-0.11095342154390785;9.0;16.0;150942.0;-0.3409788778582933;-0.8316324322023264;0.0;home improvements;Short Term;400554.0;20995.0;-0.9170285155690042;-0.23005711644979418;0
Home Mortgage;1.0893513455432906;10+ years;-0.11095342154390785;10.0;18.0;837870.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;432872.0;371203.0;0.9877222844342444;-0.22240887939634113;0
Home Mortgage;0.06023917679713788;10+ years;-0.11095342154390785;9.0;17.3;291170.0;1.6647792271904904;2.4330141077496674;1.0;debt consolidation;Short Term;99999999.0;78964.0;-0.9484724999853283;-0.23005711644979418;0
Home Mortgage;0.17455986445392882;10+ years;-0.11095342154390785;16.0;12.5;322630.0;-0.3409788778582933;-0.8996459017846596;0.0;debt consolidation;Short Term;269720.0;66310.0;0.3991747467857674;-0.25161123905498006;0
Rent;-0.5750905749664863;< 1 year;-0.11095342154390785;5.0;5.5;90222.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;161040.0;56791.0;-0.7520104853521353;-0.22727593933944762;0
Home Mortgage;0.3386965513005008;10+ years;-0.11095342154390785;7.0;16.7;443630.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;396418.0;292334.0;0.8955704474381372;-0.26899359599464606;0
Home Mortgage;0.29498200765664556;7 years;-0.11095342154390785;12.0;13.9;270996.0;-0.3409788778582933;-1.5797805976079917;0.0;home improvements;Long Term;306130.0;191919.0;1.0828088933092084;-0.25856418183084645;1
Home Mortgage;3.9913090604419534;7 years;3.5711291518158657;23.0;22.0;2448864.0;1.6647792271904904;-0.8316324322023264;0.0;debt consolidation;Short Term;306284.0;2059942.0;5.569655842955882;-0.2251900565066877;0
Own Home;-0.20734605675401982;3 years;-0.11095342154390785;16.0;17.3;458898.0;-0.3409788778582933;2.7050679860790003;0.0;debt consolidation;Long Term;516956.0;315856.0;1.8232099130322532;-0.23144770500496747;1
Rent;-1.2180283145095983;4 years;-0.11095342154390785;8.0;8.8;371910.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;210298.0;168948.0;-1.1352078421057383;-0.2286665278946209;0
Rent;0.4496526503023368;10+ years;-0.11095342154390785;15.0;15.8;748418.0;-0.3409788778582933;0.1205561419503385;0.0;debt consolidation;Short Term;336380.0;353552.0;0.8035863116922504;-0.2286665278946209;0
Rent;3.954599891684161;4 years;-0.11095342154390785;6.0;17.0;1304908.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;666600.0;1063848.0;2.1451124628303018;-0.26899359599464606;0
Home Mortgage;-0.9455719600699236;2 years;-0.11095342154390785;11.0;8.1;333080.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;116793.0;-0.7389297878349446;-0.22449476222910106;0
Rent;1.1309818529307185;1 year;-0.11095342154390785;12.0;12.8;870628.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;633050.0;717326.0;2.975569053921699;-0.23422888211531404;1
